region,date,price
Bulgan,2024-09-23,2300.0
Darkhan-Uul,2024-09-23,2409.0
Dornod,2024-09-23,2478.0
Dornogovi,2024-09-23,2700.0
Dundgovi,2024-09-23,2950.0
Govi-Altai,2024-09-23,2600.0
Govisumber,2024-09-23,2780.0
Khentii,2024-09-23,2679.0
Khovd,2024-09-23,2850.0
Khuvsgul,2024-09-23,2640.0
Orkhon,2024-09-23,2567.0
Selenge,2024-09-23,2400.0
Sukhbaatar,2024-09-23,2517.0
Tuv,2024-09-23,2600.0
Umnugovi,2024-09-23,2927.0
Uvs,2024-09-23,2933.0
Uvurkhangai,2024-09-23,2633.0
Zavkhan,2024-09-23,2700.0
Arkhangai,2024-09-30,2657.0
Bayan-Ulgii,2024-09-30,2300.0
Bayankhongor,2024-09-30,2800.0
Bulgan,2024-09-30,2300.0
Darkhan-Uul,2024-09-30,2409.0
Dornod,2024-09-30,2478.0
Dornogovi,2024-09-30,2650.0
Dundgovi,2024-09-30,3000.0
Govi-Altai,2024-09-30,2865.0
Govisumber,2024-09-30,2750.0
Khentii,2024-09-30,2522.0
Khovd,2024-09-30,2850.0
Khuvsgul,2024-09-30,2640.0
Orkhon,2024-09-30,2567.0
Selenge,2024-09-30,2400.0
Sukhbaatar,2024-09-30,2517.0
Tuv,2024-09-30,2600.0
Umnugovi,2024-09-30,2927.0
Uvs,2024-09-30,3133.0
Uvurkhangai,2024-09-30,2633.0
Zavkhan,2024-09-30,2700.0
Arkhangai,2024-10-07,2657.0
Bayan-Ulgii,2024-10-07,2300.0
Bayankhongor,2024-10-07,2800.0
Bulgan,2024-10-07,2300.0
Darkhan-Uul,2024-10-07,2409.0
Dornod,2024-10-07,2478.0
Dornogovi,2024-10-07,2650.0
Dundgovi,2024-10-07,3000.0
Govi-Altai,2024-10-07,2865.0
Govisumber,2024-10-07,2650.0
Khentii,2024-10-07,2522.0
Khovd,2024-10-07,2850.0
Khuvsgul,2024-10-07,2640.0
Orkhon,2024-10-07,2567.0
Selenge,2024-10-07,2400.0
Sukhbaatar,2024-10-07,2517.0
Tuv,2024-10-07,2600.0
Umnugovi,2024-10-07,2927.0
Uvs,2024-10-07,3133.0
Uvurkhangai,2024-10-07,2633.0
Zavkhan,2024-10-07,2700.0
Arkhangai,2024-10-14,2657.0
Bayan-Ulgii,2024-10-14,2300.0
Bayankhongor,2024-10-14,2800.0
Bulgan,2024-10-14,2300.0
Darkhan-Uul,2024-10-14,2409.0
Dornod,2024-10-14,2478.0
Dornogovi,2024-10-14,2650.0
Dundgovi,2024-10-14,3000.0
Govi-Altai,2024-10-14,2900.0
Govisumber,2024-10-14,2650.0
Khentii,2024-10-14,2522.0
Khovd,2024-10-14,2700.0
Khuvsgul,2024-10-14,2640.0
Orkhon,2024-10-14,2567.0
Selenge,2024-10-14,2400.0
Sukhbaatar,2024-10-14,2517.0
Tuv,2024-10-14,2600.0
Umnugovi,2024-10-14,2927.0
Uvs,2024-10-14,3300.0
Uvurkhangai,2024-10-14,2633.0
Zavkhan,2024-10-14,2700.0
Arkhangai,2024-10-21,2657.0
Bayan-Ulgii,2024-10-21,2250.0
Bayankhongor,2024-10-21,2800.0
Bulgan,2024-10-21,2300.0
Darkhan-Uul,2024-10-21,2409.0
Dornod,2024-10-21,2478.0
Dornogovi,2024-10-21,2650.0
Dundgovi,2024-10-21,2867.0
Govi-Altai,2024-10-21,2900.0
Govisumber,2024-10-21,2650.0
Khentii,2024-10-21,2493.0
Khovd,2024-10-21,2700.0
Khuvsgul,2024-10-21,2640.0
Orkhon,2024-10-21,2567.0
Selenge,2024-10-21,2400.0
Sukhbaatar,2024-10-21,2517.0
Tuv,2024-10-21,2600.0
Umnugovi,2024-10-21,2927.0
Uvs,2024-10-21,3367.0
Uvurkhangai,2024-10-21,2633.0
Zavkhan,2024-10-21,2800.0
Arkhangai,2024-10-28,2657.0
Bayan-Ulgii,2024-10-28,2250.0
Bayankhongor,2024-10-28,2800.0
Bulgan,2024-10-28,2300.0
Darkhan-Uul,2024-10-28,2409.0
Dornod,2024-10-28,2478.0
Dornogovi,2024-10-28,2650.0
Dundgovi,2024-10-28,2867.0
Govi-Altai,2024-10-28,2900.0
Govisumber,2024-10-28,2650.0
Khentii,2024-10-28,2492.0
Khovd,2024-10-28,2700.0
Khuvsgul,2024-10-28,2640.0
Orkhon,2024-10-28,2567.0
Selenge,2024-10-28,2300.0
Sukhbaatar,2024-10-28,2550.0
Tuv,2024-10-28,2600.0
Umnugovi,2024-10-28,2927.0
Uvs,2024-10-28,3367.0
Uvurkhangai,2024-10-28,2633.0
Zavkhan,2024-10-28,2900.0
Arkhangai,2024-11-04,2657.0
Bayan-Ulgii,2024-11-04,2250.0
Bayankhongor,2024-11-04,2800.0
Bulgan,2024-11-04,2300.0
Darkhan-Uul,2024-11-04,2409.0
Dornod,2024-11-04,2478.0
Dornogovi,2024-11-04,2650.0
Dundgovi,2024-11-04,2867.0
Govi-Altai,2024-11-04,2900.0
Govisumber,2024-11-04,2650.0
Khentii,2024-11-04,2550.0
Khovd,2024-11-04,2700.0
Khuvsgul,2024-11-04,2640.0
Orkhon,2024-11-04,2567.0
Selenge,2024-11-04,2300.0
Sukhbaatar,2024-11-04,2550.0
Tuv,2024-11-04,2600.0
Umnugovi,2024-11-04,2927.0
Uvs,2024-11-04,3367.0
Uvurkhangai,2024-11-04,2633.0
Zavkhan,2024-11-04,2900.0
Arkhangai,2024-11-12,2657.0
Bayan-Ulgii,2024-11-12,2250.0
Bayankhongor,2024-11-12,2800.0
Bulgan,2024-11-12,2300.0
Darkhan-Uul,2024-11-12,2409.0
Dornod,2024-11-12,2478.0
Dornogovi,2024-11-12,2650.0
Dundgovi,2024-11-12,2867.0
Govi-Altai,2024-11-12,2900.0
Govisumber,2024-11-12,2650.0
Khentii,2024-11-12,2550.0
Khovd,2024-11-12,2700.0
Khuvsgul,2024-11-12,2640.0
Orkhon,2024-11-12,2567.0
Selenge,2024-11-12,2400.0
Sukhbaatar,2024-11-12,2550.0
Tuv,2024-11-12,2600.0
Umnugovi,2024-11-12,2927.0
Uvs,2024-11-12,3367.0
Uvurkhangai,2024-11-12,2633.0
Zavkhan,2024-11-12,2800.0
Arkhangai,2024-11-18,2657.0
Bayan-Ulgii,2024-11-18,2250.0
Bayankhongor,2024-11-18,2800.0
Bulgan,2024-11-18,2300.0
Darkhan-Uul,2024-11-18,2409.0
Dornod,2024-11-18,2620.0
Dornogovi,2024-11-18,2650.0
Dundgovi,2024-11-18,2867.0
Govi-Altai,2024-11-18,2900.0
Govisumber,2024-11-18,2650.0
Khentii,2024-11-18,2550.0
Khovd,2024-11-18,2700.0
Khuvsgul,2024-11-18,2640.0
Orkhon,2024-11-18,2567.0
Selenge,2024-11-18,2317.0
Sukhbaatar,2024-11-18,2550.0
Tuv,2024-11-18,2600.0
Umnugovi,2024-11-18,2927.0
Uvs,2024-11-18,3367.0
Uvurkhangai,2024-11-18,2633.0
Zavkhan,2024-11-18,2800.0
Arkhangai,2024-11-25,2657.0
Bayan-Ulgii,2024-11-25,2250.0
Bayankhongor,2024-11-25,2800.0
Bulgan,2024-11-25,2300.0
Darkhan-Uul,2024-11-25,2409.0
Dornod,2024-11-25,2620.0
Dornogovi,2024-11-25,2650.0
Dundgovi,2024-11-25,2867.0
Govi-Altai,2024-11-25,2900.0
Govisumber,2024-11-25,2650.0
Khentii,2024-11-25,2550.0
Khovd,2024-11-25,2700.0
Khuvsgul,2024-11-25,2800.0
Orkhon,2024-11-25,2567.0
Selenge,2024-11-25,2317.0
Sukhbaatar,2024-11-25,2583.0
Tuv,2024-11-25,2600.0
Umnugovi,2024-11-25,2927.0
Uvs,2024-11-25,3367.0
Uvurkhangai,2024-11-25,2633.0
Zavkhan,2024-11-25,2800.0
Arkhangai,2024-12-02,2657.0
Bayan-Ulgii,2024-12-02,2120.0
Bayankhongor,2024-12-02,2800.0
Bulgan,2024-12-02,2300.0
Darkhan-Uul,2024-12-02,2409.0
Dornod,2024-12-02,2620.0
Dornogovi,2024-12-02,2650.0
Dundgovi,2024-12-02,2867.0
Govi-Altai,2024-12-02,2900.0
Govisumber,2024-12-02,2650.0
Khentii,2024-12-02,2550.0
Khovd,2024-12-02,2700.0
Khuvsgul,2024-12-02,2800.0
Orkhon,2024-12-02,2567.0
Selenge,2024-12-02,2333.0
Sukhbaatar,2024-12-02,2583.0
Tuv,2024-12-02,2600.0
Umnugovi,2024-12-02,2927.0
Uvs,2024-12-02,3367.0
Uvurkhangai,2024-12-02,2633.0
Zavkhan,2024-12-02,2800.0
Arkhangai,2024-12-09,2657.0
Bayan-Ulgii,2024-12-09,2120.0
Bayankhongor,2024-12-09,2800.0
Bulgan,2024-12-09,2300.0
Darkhan-Uul,2024-12-09,2409.0
Dornod,2024-12-09,2620.0
Dornogovi,2024-12-09,2650.0
Dundgovi,2024-12-09,2867.0
Govi-Altai,2024-12-09,2900.0
Govisumber,2024-12-09,2650.0
Khentii,2024-12-09,2583.0
Khovd,2024-12-09,2700.0
Khuvsgul,2024-12-09,2800.0
Orkhon,2024-12-09,2567.0
Selenge,2024-12-09,2333.0
Sukhbaatar,2024-12-09,2583.0
Tuv,2024-12-09,2600.0
Umnugovi,2024-12-09,2927.0
Uvs,2024-12-09,3367.0
Uvurkhangai,2024-12-09,2633.0
Zavkhan,2024-12-09,2800.0
Arkhangai,2024-12-16,2657.0
Bayan-Ulgii,2024-12-16,2120.0
Bayankhongor,2024-12-16,2800.0
Bulgan,2024-12-16,2200.0
Darkhan-Uul,2024-12-16,2376.0
Dornod,2024-12-16,2620.0
Dornogovi,2024-12-16,2600.0
Dundgovi,2024-12-16,2867.0
Govi-Altai,2024-12-16,2900.0
Govisumber,2024-12-16,2670.0
Khentii,2024-12-16,2583.0
Khovd,2024-12-16,2700.0
Khuvsgul,2024-12-16,2800.0
Orkhon,2024-12-16,2567.0
Selenge,2024-12-16,2333.0
Sukhbaatar,2024-12-16,2583.0
Tuv,2024-12-16,2600.0
Umnugovi,2024-12-16,2927.0
Uvs,2024-12-16,3367.0
Uvurkhangai,2024-12-16,2633.0
Zavkhan,2024-12-16,2800.0
Arkhangai,2024-12-23,2657.0
Bayan-Ulgii,2024-12-23,2120.0
Bayankhongor,2024-12-23,2800.0
Bulgan,2024-12-23,2200.0
Darkhan-Uul,2024-12-23,2339.0
Dornod,2024-12-23,2620.0
Dornogovi,2024-12-23,2600.0
Dundgovi,2024-12-23,2867.0
Govi-Altai,2024-12-23,2900.0
Govisumber,2024-12-23,2670.0
Khentii,2024-12-23,2583.0
Khovd,2024-12-23,2700.0
Khuvsgul,2024-12-23,2800.0
Orkhon,2024-12-23,2567.0
Selenge,2024-12-23,2333.0
Sukhbaatar,2024-12-23,2600.0
Tuv,2024-12-23,2600.0
Umnugovi,2024-12-23,2927.0
Uvs,2024-12-23,3367.0
Uvurkhangai,2024-12-23,2633.0
Zavkhan,2024-12-23,2800.0
Arkhangai,2024-12-30,2657.0
Bayan-Ulgii,2024-12-30,2120.0
Bayankhongor,2024-12-30,2800.0
Bulgan,2024-12-30,2200.0
Darkhan-Uul,2024-12-30,2339.0
Dornod,2024-12-30,2900.0
Dornogovi,2024-12-30,2600.0
Dundgovi,2024-12-30,2867.0
Govi-Altai,2024-12-30,2900.0
Govisumber,2024-12-30,2670.0
Khentii,2024-12-30,2583.0
Khovd,2024-12-30,2700.0
Khuvsgul,2024-12-30,2800.0
Orkhon,2024-12-30,2567.0
Selenge,2024-12-30,2350.0
Sukhbaatar,2024-12-30,2433.0
Tuv,2024-12-30,2600.0
Umnugovi,2024-12-30,2927.0
Uvs,2024-12-30,3367.0
Uvurkhangai,2024-12-30,2633.0
Zavkhan,2024-12-30,2800.0
Arkhangai,2025-01-06,2657.0
Bayan-Ulgii,2025-01-06,2080.0
Bayankhongor,2025-01-06,2800.0
Bulgan,2025-01-06,2200.0
Darkhan-Uul,2025-01-06,2339.0
Dornod,2025-01-06,2900.0
Dornogovi,2025-01-06,2600.0
Dundgovi,2025-01-06,2867.0
Govi-Altai,2025-01-06,2900.0
Govisumber,2025-01-06,2670.0
Khentii,2025-01-06,2600.0
Khovd,2025-01-06,2700.0
Khuvsgul,2025-01-06,2800.0
Orkhon,2025-01-06,2567.0
Selenge,2025-01-06,2350.0
Sukhbaatar,2025-01-06,2433.0
Tuv,2025-01-06,2600.0
Umnugovi,2025-01-06,2953.0
Uvs,2025-01-06,3367.0
Uvurkhangai,2025-01-06,2633.0
Zavkhan,2025-01-06,2800.0
Arkhangai,2025-01-13,2657.0
Bayan-Ulgii,2025-01-13,2080.0
Bayankhongor,2025-01-13,2800.0
Bulgan,2025-01-13,2200.0
Darkhan-Uul,2025-01-13,2339.0
Dornod,2025-01-13,2900.0
Dornogovi,2025-01-13,2600.0
Dundgovi,2025-01-13,2867.0
Govi-Altai,2025-01-13,2900.0
Govisumber,2025-01-13,2670.0
Khentii,2025-01-13,2600.0
Khovd,2025-01-13,2700.0
Khuvsgul,2025-01-13,2800.0
Orkhon,2025-01-13,2567.0
Selenge,2025-01-13,2383.0
Sukhbaatar,2025-01-13,2433.0
Tuv,2025-01-13,2600.0
Umnugovi,2025-01-13,2953.0
Uvs,2025-01-13,3400.0
Uvurkhangai,2025-01-13,2667.0
Zavkhan,2025-01-13,2800.0
Arkhangai,2025-01-20,2657.0
Bayan-Ulgii,2025-01-20,2080.0
Bayankhongor,2025-01-20,2800.0
Bulgan,2025-01-20,2200.0
Darkhan-Uul,2025-01-20,2339.0
Dornod,2025-01-20,2900.0
Dornogovi,2025-01-20,2750.0
Dundgovi,2025-01-20,2867.0
Govi-Altai,2025-01-20,3000.0
Govisumber,2025-01-20,2670.0
Khentii,2025-01-20,2478.0
Khovd,2025-01-20,2700.0
Khuvsgul,2025-01-20,2800.0
Orkhon,2025-01-20,2567.0
Selenge,2025-01-20,2367.0
Sukhbaatar,2025-01-20,2433.0
Tuv,2025-01-20,2600.0
Umnugovi,2025-01-20,2793.0
Uvs,2025-01-20,3400.0
Uvurkhangai,2025-01-20,2667.0
Zavkhan,2025-01-20,2800.0
Arkhangai,2025-01-27,2657.0
Bayan-Ulgii,2025-01-27,2080.0
Bayankhongor,2025-01-27,2700.0
Bulgan,2025-01-27,2200.0
Darkhan-Uul,2025-01-27,2339.0
Dornod,2025-01-27,2900.0
Dornogovi,2025-01-27,2750.0
Dundgovi,2025-01-27,2867.0
Govi-Altai,2025-01-27,3000.0
Govisumber,2025-01-27,2700.0
Khentii,2025-01-27,2478.0
Khovd,2025-01-27,2700.0
Khuvsgul,2025-01-27,2800.0
Orkhon,2025-01-27,2567.0
Selenge,2025-01-27,2367.0
Sukhbaatar,2025-01-27,2433.0
Tuv,2025-01-27,2600.0
Umnugovi,2025-01-27,2793.0
Uvs,2025-01-27,3400.0
Uvurkhangai,2025-01-27,2667.0
Zavkhan,2025-01-27,2800.0
Arkhangai,2025-02-03,2657.0
Bayan-Ulgii,2025-02-03,2050.0
Bayankhongor,2025-02-03,2700.0
Bulgan,2025-02-03,2200.0
Darkhan-Uul,2025-02-03,2339.0
Dornod,2025-02-03,2900.0
Dornogovi,2025-02-03,2750.0
Dundgovi,2025-02-03,2867.0
Govi-Altai,2025-02-03,3000.0
Govisumber,2025-02-03,2700.0
Khentii,2025-02-03,2478.0
Khovd,2025-02-03,2700.0
Khuvsgul,2025-02-03,2800.0
Orkhon,2025-02-03,2567.0
Selenge,2025-02-03,2383.0
Sukhbaatar,2025-02-03,2433.0
Tuv,2025-02-03,2600.0
Umnugovi,2025-02-03,2820.0
Uvs,2025-02-03,3400.0
Uvurkhangai,2025-02-03,2700.0
Zavkhan,2025-02-03,2800.0
Arkhangai,2025-02-10,2657.0
Bayan-Ulgii,2025-02-10,2050.0
Bayankhongor,2025-02-10,2700.0
Bulgan,2025-02-10,2200.0
Darkhan-Uul,2025-02-10,2339.0
Dornod,2025-02-10,2722.0
Dornogovi,2025-02-10,2800.0
Dundgovi,2025-02-10,2867.0
Govi-Altai,2025-02-10,3000.0
Govisumber,2025-02-10,2700.0
Khentii,2025-02-10,2478.0
Khovd,2025-02-10,2700.0
Khuvsgul,2025-02-10,2800.0
Orkhon,2025-02-10,2567.0
Selenge,2025-02-10,2350.0
Sukhbaatar,2025-02-10,2433.0
Tuv,2025-02-10,2600.0
Umnugovi,2025-02-10,2820.0
Uvs,2025-02-10,3400.0
Uvurkhangai,2025-02-10,2700.0
Zavkhan,2025-02-10,2800.0
Arkhangai,2025-02-17,2657.0
Bayan-Ulgii,2025-02-17,2050.0
Bayankhongor,2025-02-17,2700.0
Bulgan,2025-02-17,2200.0
Darkhan-Uul,2025-02-17,2339.0
Dornod,2025-02-17,2694.0
Dornogovi,2025-02-17,2800.0
Dundgovi,2025-02-17,2867.0
Govi-Altai,2025-02-17,3000.0
Govisumber,2025-02-17,2700.0
Khentii,2025-02-17,2478.0
Khovd,2025-02-17,2700.0
Khuvsgul,2025-02-17,3000.0
Orkhon,2025-02-17,2333.0
Selenge,2025-02-17,2350.0
Sukhbaatar,2025-02-17,2433.0
Tuv,2025-02-17,2600.0
Umnugovi,2025-02-17,2820.0
Uvs,2025-02-17,3400.0
Uvurkhangai,2025-02-17,2700.0
Zavkhan,2025-02-17,2800.0
Arkhangai,2025-02-24,2657.0
Bayan-Ulgii,2025-02-24,2050.0
Bayankhongor,2025-02-24,2700.0
Bulgan,2025-02-24,2200.0
Darkhan-Uul,2025-02-24,2339.0
Dornod,2025-02-24,2694.0
Dornogovi,2025-02-24,2800.0
Dundgovi,2025-02-24,2867.0
Govi-Altai,2025-02-24,3000.0
Govisumber,2025-02-24,2700.0
Khentii,2025-02-24,2478.0
Khovd,2025-02-24,2700.0
Khuvsgul,2025-02-24,3000.0
Orkhon,2025-02-24,2233.0
Selenge,2025-02-24,2383.0
Sukhbaatar,2025-02-24,2433.0
Tuv,2025-02-24,2600.0
Umnugovi,2025-02-24,2820.0
Uvs,2025-02-24,3400.0
Uvurkhangai,2025-02-24,2700.0
Zavkhan,2025-02-24,2800.0
Arkhangai,2025-03-10,2657.0
Bayan-Ulgii,2025-03-10,2190.0
Bayankhongor,2025-03-10,2700.0
Bulgan,2025-03-10,2200.0
Darkhan-Uul,2025-03-10,2339.0
Dornod,2025-03-10,2569.0
Dornogovi,2025-03-10,2800.0
Dundgovi,2025-03-10,2867.0
Govi-Altai,2025-03-10,3000.0
Govisumber,2025-03-10,2700.0
Khentii,2025-03-10,2478.0
Khovd,2025-03-10,2700.0
Khuvsgul,2025-03-10,3000.0
Orkhon,2025-03-10,2183.0
Selenge,2025-03-10,2383.0
Sukhbaatar,2025-03-10,2433.0
Tuv,2025-03-10,2600.0
Umnugovi,2025-03-10,2820.0
Uvs,2025-03-10,3400.0
Uvurkhangai,2025-03-10,2700.0
Zavkhan,2025-03-10,2800.0
Arkhangai,2025-03-17,2657.0
Bayan-Ulgii,2025-03-17,2190.0
Bayankhongor,2025-03-17,2700.0
Bulgan,2025-03-17,2200.0
Darkhan-Uul,2025-03-17,2339.0
Dornod,2025-03-17,2484.0
Dornogovi,2025-03-17,2800.0
Dundgovi,2025-03-17,2867.0
Govi-Altai,2025-03-17,3000.0
Govisumber,2025-03-17,2700.0
Khentii,2025-03-17,2419.0
Khovd,2025-03-17,2700.0
Khuvsgul,2025-03-17,3000.0
Orkhon,2025-03-17,2183.0
Selenge,2025-03-17,2383.0
Sukhbaatar,2025-03-17,2433.0
Tuv,2025-03-17,2600.0
Umnugovi,2025-03-17,2820.0
Uvs,2025-03-17,3400.0
Uvurkhangai,2025-03-17,2700.0
Zavkhan,2025-03-17,2800.0
Arkhangai,2025-03-24,2657.0
Bayan-Ulgii,2025-03-24,2190.0
Bayankhongor,2025-03-24,2700.0
Bulgan,2025-03-24,2200.0
Darkhan-Uul,2025-03-24,2339.0
Dornod,2025-03-24,2392.0
Dornogovi,2025-03-24,2750.0
Dundgovi,2025-03-24,2867.0
Govi-Altai,2025-03-24,3000.0
Govisumber,2025-03-24,2800.0
Khentii,2025-03-24,2419.0
Khovd,2025-03-24,2800.0
Khuvsgul,2025-03-24,3000.0
Orkhon,2025-03-24,2233.0
Selenge,2025-03-24,2367.0
Sukhbaatar,2025-03-24,2433.0
Tuv,2025-03-24,2600.0
Umnugovi,2025-03-24,2820.0
Uvs,2025-03-24,3400.0
Uvurkhangai,2025-03-24,2700.0
Zavkhan,2025-03-24,2800.0
Arkhangai,2025-03-31,2657.0
Bayan-Ulgii,2025-03-31,2190.0
Bayankhongor,2025-03-31,2800.0
Bulgan,2025-03-31,2200.0
Darkhan-Uul,2025-03-31,2339.0
Dornod,2025-03-31,2392.0
Dornogovi,2025-03-31,2750.0
Dundgovi,2025-03-31,2867.0
Govi-Altai,2025-03-31,3000.0
Govisumber,2025-03-31,2800.0
Khentii,2025-03-31,2419.0
Khovd,2025-03-31,2800.0
Khuvsgul,2025-03-31,3000.0
Orkhon,2025-03-31,2233.0
Selenge,2025-03-31,2367.0
Sukhbaatar,2025-03-31,2433.0
Tuv,2025-03-31,2600.0
Umnugovi,2025-03-31,2840.0
Uvs,2025-03-31,3400.0
Uvurkhangai,2025-03-31,2700.0
Zavkhan,2025-03-31,2800.0
Arkhangai,2025-04-07,2657.0
Bayan-Ulgii,2025-04-07,2190.0
Bayankhongor,2025-04-07,2900.0
Bulgan,2025-04-07,2200.0
Darkhan-Uul,2025-04-07,2339.0
Dornod,2025-04-07,2392.0
Dornogovi,2025-04-07,2750.0
Dundgovi,2025-04-07,2867.0
Govi-Altai,2025-04-07,3000.0
Govisumber,2025-04-07,2800.0
Khentii,2025-04-07,2419.0
Khovd,2025-04-07,2800.0
Khuvsgul,2025-04-07,3000.0
Orkhon,2025-04-07,2233.0
Selenge,2025-04-07,2367.0
Sukhbaatar,2025-04-07,2433.0
Tuv,2025-04-07,2600.0
Umnugovi,2025-04-07,2840.0
Uvs,2025-04-07,3400.0
Uvurkhangai,2025-04-07,2800.0
Zavkhan,2025-04-07,2800.0
Arkhangai,2025-04-14,2657.0
Bayan-Ulgii,2025-04-14,2190.0
Bayankhongor,2025-04-14,2800.0
Bulgan,2025-04-14,2200.0
Darkhan-Uul,2025-04-14,2339.0
Dornod,2025-04-14,2392.0
Dornogovi,2025-04-14,2750.0
Dundgovi,2025-04-14,2867.0
Govi-Altai,2025-04-14,3000.0
Govisumber,2025-04-14,2800.0
Khentii,2025-04-14,2490.0
Khovd,2025-04-14,2800.0
Khuvsgul,2025-04-14,3000.0
Orkhon,2025-04-14,2233.0
Selenge,2025-04-14,2367.0
Sukhbaatar,2025-04-14,2433.0
Tuv,2025-04-14,2600.0
Umnugovi,2025-04-14,2790.0
Uvs,2025-04-14,3400.0
Uvurkhangai,2025-04-14,2800.0
Zavkhan,2025-04-14,2800.0
Arkhangai,2025-04-21,2657.0
Bayan-Ulgii,2025-04-21,2190.0
Bayankhongor,2025-04-21,2800.0
Bulgan,2025-04-21,2200.0
Darkhan-Uul,2025-04-21,2339.0
Dornod,2025-04-21,2392.0
Dornogovi,2025-04-21,2683.0
Dundgovi,2025-04-21,2867.0
Govi-Altai,2025-04-21,3000.0
Govisumber,2025-04-21,2750.0
Khentii,2025-04-21,2490.0
Khovd,2025-04-21,2800.0
Khuvsgul,2025-04-21,3000.0
Orkhon,2025-04-21,2233.0
Selenge,2025-04-21,2333.0
Sukhbaatar,2025-04-21,2433.0
Tuv,2025-04-21,2600.0
Umnugovi,2025-04-21,2790.0
Uvs,2025-04-21,3400.0
Uvurkhangai,2025-04-21,2800.0
Zavkhan,2025-04-21,2800.0
Arkhangai,2025-04-28,2657.0
Bayan-Ulgii,2025-04-28,2190.0
Bayankhongor,2025-04-28,2800.0
Bulgan,2025-04-28,2200.0
Darkhan-Uul,2025-04-28,2339.0
Dornod,2025-04-28,2392.0
Dornogovi,2025-04-28,2700.0
Dundgovi,2025-04-28,2967.0
Govi-Altai,2025-04-28,3000.0
Govisumber,2025-04-28,2750.0
Khentii,2025-04-28,2490.0
Khovd,2025-04-28,2800.0
Khuvsgul,2025-04-28,3000.0
Orkhon,2025-04-28,2233.0
Selenge,2025-04-28,2333.0
Sukhbaatar,2025-04-28,2433.0
Tuv,2025-04-28,2600.0
Umnugovi,2025-04-28,2840.0
Uvs,2025-04-28,3400.0
Uvurkhangai,2025-04-28,2800.0
Zavkhan,2025-04-28,2800.0
Arkhangai,2025-05-05,2657.0
Bayan-Ulgii,2025-05-05,2190.0
Bayankhongor,2025-05-05,2800.0
Bulgan,2025-05-05,2200.0
Darkhan-Uul,2025-05-05,2273.0
Dornod,2025-05-05,2392.0
Dornogovi,2025-05-05,2683.0
Dundgovi,2025-05-05,2967.0
Govi-Altai,2025-05-05,3000.0
Govisumber,2025-05-05,2750.0
Khentii,2025-05-05,2419.0
Khovd,2025-05-05,2800.0
Khuvsgul,2025-05-05,3000.0
Orkhon,2025-05-05,2233.0
Selenge,2025-05-05,2383.0
Sukhbaatar,2025-05-05,2433.0
Tuv,2025-05-05,2400.0
Umnugovi,2025-05-05,2840.0
Uvs,2025-05-05,3450.0
Uvurkhangai,2025-05-05,2800.0
Zavkhan,2025-05-05,2800.0
Arkhangai,2025-05-12,2657.0
Bayan-Ulgii,2025-05-12,2190.0
Bayankhongor,2025-05-12,2800.0
Bulgan,2025-05-12,2200.0
Darkhan-Uul,2025-05-12,2239.0
Dornod,2025-05-12,2392.0
Dornogovi,2025-05-12,2683.0
Dundgovi,2025-05-12,2967.0
Govi-Altai,2025-05-12,3000.0
Govisumber,2025-05-12,2750.0
Khentii,2025-05-12,2419.0
Khovd,2025-05-12,2800.0
Khuvsgul,2025-05-12,3000.0
Orkhon,2025-05-12,2233.0
Selenge,2025-05-12,2383.0
Sukhbaatar,2025-05-12,2433.0
Tuv,2025-05-12,2400.0
Umnugovi,2025-05-12,2840.0
Uvs,2025-05-12,3450.0
Uvurkhangai,2025-05-12,2800.0
Zavkhan,2025-05-12,2800.0
Arkhangai,2025-05-19,2657.0
Bayan-Ulgii,2025-05-19,2190.0
Bayankhongor,2025-05-19,2800.0
Bulgan,2025-05-19,2200.0
Darkhan-Uul,2025-05-19,2239.0
Dornod,2025-05-19,2392.0
Dornogovi,2025-05-19,2700.0
Dundgovi,2025-05-19,2967.0
Govi-Altai,2025-05-19,3000.0
Govisumber,2025-05-19,2800.0
Khentii,2025-05-19,2419.0
Khovd,2025-05-19,2800.0
Khuvsgul,2025-05-19,3000.0
Orkhon,2025-05-19,2233.0
Selenge,2025-05-19,2300.0
Sukhbaatar,2025-05-19,2433.0
Tuv,2025-05-19,2400.0
Umnugovi,2025-05-19,2840.0
Uvs,2025-05-19,3450.0
Uvurkhangai,2025-05-19,2800.0
Zavkhan,2025-05-19,2800.0
Arkhangai,2025-05-26,2657.0
Bayan-Ulgii,2025-05-26,2190.0
Bayankhongor,2025-05-26,2800.0
Bulgan,2025-05-26,2200.0
Darkhan-Uul,2025-05-26,2239.0
Dornod,2025-05-26,2392.0
Dornogovi,2025-05-26,2700.0
Dundgovi,2025-05-26,2967.0
Govi-Altai,2025-05-26,3000.0
Govisumber,2025-05-26,2700.0
Khentii,2025-05-26,2419.0
Khovd,2025-05-26,2800.0
Khuvsgul,2025-05-26,3000.0
Orkhon,2025-05-26,2233.0
Selenge,2025-05-26,2300.0
Sukhbaatar,2025-05-26,2433.0
Tuv,2025-05-26,2400.0
Umnugovi,2025-05-26,2840.0
Uvs,2025-05-26,3467.0
Uvurkhangai,2025-05-26,2800.0
Zavkhan,2025-05-26,2800.0
Arkhangai,2025-06-02,2657.0
Bayan-Ulgii,2025-06-02,2190.0
Bayankhongor,2025-06-02,2800.0
Bulgan,2025-06-02,2200.0
Darkhan-Uul,2025-06-02,2239.0
Dornod,2025-06-02,2392.0
